Date; Time; Milisec; Msg ID; Byte1; Byte2; Byte3; Byte4; Byte5; Byte6; Byte7; Byte8;; Byte1; Byte2; Byte3; Byte4; Byte5; Byte6; Byte7; Byte8
2025.12.02; 16:49:27; 583; 0CE17074; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:27; 583; 18FF2100; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:27; 584; 18E2FF73; 01; 58; 18; 01; 8C; 00; 82; 01; ; 001; 088; 024; 001; 140; 000; 130; 001; 
2025.12.02; 16:49:27; 584; 18E2FF73; 02; 33; 00; 0A; 00; 23; 00; 00; ; 002; 051; 000; 010; 000; 035; 000; 000; 
2025.12.02; 16:49:27; 620; 0CE37074; 00; 10; FF; FF; FF; FF; FF; FF; ; 000; 016; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:27; 629; 18E2FF70; 0A; 00; FC; FF; FF; FF; FF; 00; ; 010; 000; 252; 255; 255; 255; 255; 000; 
2025.12.02; 16:49:27; 679; 18E2FF70; 0B; 1E; 00; 00; 00; FF; FF; FF; ; 011; 030; 000; 000; 000; 255; 255; 255; 
2025.12.02; 16:49:27; 679; 18FEF100; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:27; 745; 18E2FF76; 01; FF; FF; 0F; FF; 0F; FF; 0F; ; 001; 255; 255; 015; 255; 015; 255; 015; 
2025.12.02; 16:49:27; 745; 18E2FF76; 02; FF; FF; FF; 00; 00; 00; 00; ; 002; 255; 255; 255; 000; 000; 000; 000; 
2025.12.02; 16:49:27; 745; 18E2FF76; 03; FF; FF; FF; FF; FF; FF; FF; ; 003; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:27; 745; 18EAFF76; 01; 00; 4F; 06; FF; FF; FF; FF; ; 001; 000; 079; 006; 255; 255; 255; 255; 
2025.12.02; 16:49:27; 785; 18E2FF70; 0D; FF; FF; FF; FF; FF; FF; FF; ; 013; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:27; 785; 18FEC1EE; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:27; 878; 0CF00400; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:27; 956; 18FEE674; 08; 01; 17; 00; 60; 0F; 00; 7D; ; 008; 001; 023; 000; 096; 015; 000; 125; 
2025.12.02; 16:49:27; 977; 18E2FF70; 00; 04; FF; FF; 80; 1F; 00; 00; ; 000; 004; 255; 255; 128; 031; 000; 000; 
2025.12.02; 16:49:27; 977; 18EAFF70; 00; 00; FF; FF; FF; FF; FF; FF; ; 000; 000; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:27; 977; 18FF6221; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 008; 18EAFF74; 00; 00; 00; 00; 00; 00; 00; 00; ; 000; 000; 000; 000; 000; 000; 000; 000; 
2025.12.02; 16:49:28; 038; 18E2FF70; 01; 3D; 56; 01; 17; 01; 87; 01; ; 001; 061; 086; 001; 023; 001; 135; 001; 
2025.12.02; 16:49:28; 038; 18E5FF74; 01; 00; 04; 00; 00; 00; 55; 02; ; 001; 000; 004; 000; 000; 000; 085; 002; 
2025.12.02; 16:49:28; 083; 18E2FF70; 02; FF; 43; 01; 3A; 01; 30; 01; ; 002; 255; 067; 001; 058; 001; 048; 001; 
2025.12.02; 16:49:28; 083; 18FEEE00; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 083; 18E5FF74; 02; 45; 01; 00; 61; 61; C3; 01; ; 002; 069; 001; 000; 097; 097; 195; 001; 
2025.12.02; 16:49:28; 133; 18E2FF70; 03; 3D; 00; 00; 00; FF; 08; F0; ; 003; 061; 000; 000; 000; 255; 008; 240; 
2025.12.02; 16:49:28; 134; 18E5FF74; 03; FF; FF; FF; FF; FF; FF; FF; ; 003; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 174; 18E5FF74; 04; 10; 10; FF; 23; 17; FF; 0A; ; 004; 016; 016; 255; 035; 023; 255; 010; 
2025.12.02; 16:49:28; 174; 18E2FF70; 04; 45; CE; 01; 01; 01; 00; 00; ; 004; 069; 206; 001; 001; 001; 000; 000; 
2025.12.02; 16:49:28; 195; 18FEF517; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 222; 18E2FF70; 05; 14; 00; 00; 00; 00; 00; 00; ; 005; 020; 000; 000; 000; 000; 000; 000; 
2025.12.02; 16:49:28; 260; 18E5FF74; 06; FF; 00; FF; FF; FF; 00; 00; ; 006; 255; 000; 255; 255; 255; 000; 000; 
2025.12.02; 16:49:28; 286; 18E2FF70; 06; FF; FF; FF; 08; 01; FF; FF; ; 006; 255; 255; 255; 008; 001; 255; 255; 
2025.12.02; 16:49:28; 323; 18E5FF74; 07; FF; 3D; 23; 3F; 00; 0A; FF; ; 007; 255; 061; 035; 063; 000; 010; 255; 
2025.12.02; 16:49:28; 324; 18E2FF70; 07; FF; FF; FF; FF; FF; FF; FF; ; 007; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 353; 18E5FF74; 08; FF; FF; FF; FF; FF; FF; FF; ; 008; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 383; 18E2FF70; 08; 01; 17; 00; 60; 0F; 08; 0F; ; 008; 001; 023; 000; 096; 015; 008; 015; 
2025.12.02; 16:49:28; 383; 18FF2100; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 393; 18E5FF74; 09; FF; FF; FF; FF; FF; FF; FF; ; 009; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 424; 18E2FF70; 09; FF; FF; FF; FF; 17; FF; FF; ; 009; 255; 255; 255; 255; 023; 255; 255; 
2025.12.02; 16:49:28; 447; 0CE07374; 50; 0A; 32; 04; 23; FF; FF; FC; ; 080; 010; 050; 004; 035; 255; 255; 252; 
2025.12.02; 16:49:28; 475; 18E2FF70; 0A; 00; FC; FF; FF; FF; FF; 00; ; 010; 000; 252; 255; 255; 255; 255; 000; 
2025.12.02; 16:49:28; 490; 18FEF100; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 540; 18E2FF70; 0B; 1E; 00; 00; 00; FF; FF; FF; ; 011; 030; 000; 000; 000; 255; 255; 255; 
2025.12.02; 16:49:28; 540; 0CE07074; 14; 3D; 3D; 10; 17; FF; FF; FF; ; 020; 061; 061; 016; 023; 255; 255; 255; 
2025.12.02; 16:49:28; 581; 0CE17074; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 581; 18FEC1EE; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 581; 18E2FF73; 01; 58; 18; 01; 8C; 00; 82; 01; ; 001; 088; 024; 001; 140; 000; 130; 001; 
2025.12.02; 16:49:28; 581; 18E2FF73; 02; 33; 00; 09; 00; 23; 00; 00; ; 002; 051; 000; 009; 000; 035; 000; 000; 
2025.12.02; 16:49:28; 633; 0CE37074; 00; 10; FF; FF; FF; FF; FF; FF; ; 000; 016; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 633; 18E2FF70; 0D; FF; FF; FF; FF; FF; FF; FF; ; 013; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 677; 0CF00400; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 739; 18E2FF76; 01; FF; FF; 0F; FF; 0F; FF; 0F; ; 001; 255; 255; 015; 255; 015; 255; 015; 
2025.12.02; 16:49:28; 739; 18E2FF76; 02; FF; FF; FF; 00; 00; 00; 00; ; 002; 255; 255; 255; 000; 000; 000; 000; 
2025.12.02; 16:49:28; 760; 18E2FF76; 03; FF; FF; FF; FF; FF; FF; FF; ; 003; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 760; 18EAFF76; 01; 00; 4F; 06; FF; FF; FF; FF; ; 001; 000; 079; 006; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 789; 18FF6221; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 822; 18E2FF70; 00; 04; FF; FF; 80; 1F; 00; 00; ; 000; 004; 255; 255; 128; 031; 000; 000; 
2025.12.02; 16:49:28; 885; 18E2FF70; 01; 3D; 56; 01; 17; 01; 87; 01; ; 001; 061; 086; 001; 023; 001; 135; 001; 
2025.12.02; 16:49:28; 885; 18FEEE00; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 928; 18E2FF70; 02; FF; 43; 01; 3A; 01; 30; 01; ; 002; 255; 067; 001; 058; 001; 048; 001; 
2025.12.02; 16:49:28; 947; 18FEE674; 0C; 01; 17; 00; 60; 0F; 00; 7D; ; 012; 001; 023; 000; 096; 015; 000; 125; 
2025.12.02; 16:49:28; 979; 18E2FF70; 03; 3D; 00; 00; 00; FF; 08; F0; ; 003; 061; 000; 000; 000; 255; 008; 240; 
2025.12.02; 16:49:28; 979; 18EAFF70; 00; 00; FF; FF; FF; FF; FF; FF; ; 000; 000; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 979; 18FEF517; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:28; 989; 18EAFF74; 00; 00; 00; 00; 00; 00; 00; 00; ; 000; 000; 000; 000; 000; 000; 000; 000; 
2025.12.02; 16:49:29; 041; 18E2FF70; 04; 45; CE; 01; 01; 01; 00; 00; ; 004; 069; 206; 001; 001; 001; 000; 000; 
2025.12.02; 16:49:29; 042; 18E5FF74; 01; 00; 04; 00; 00; 00; 53; 02; ; 001; 000; 004; 000; 000; 000; 083; 002; 
2025.12.02; 16:49:29; 075; 18E2FF70; 05; 14; 00; 00; 00; 00; 00; 00; ; 005; 020; 000; 000; 000; 000; 000; 000; 
2025.12.02; 16:49:29; 082; 18E5FF74; 02; 46; 01; 00; 61; 61; C3; 01; ; 002; 070; 001; 000; 097; 097; 195; 001; 
2025.12.02; 16:49:29; 137; 18E2FF70; 06; FF; FF; FF; 08; 01; FF; FF; ; 006; 255; 255; 255; 008; 001; 255; 255; 
2025.12.02; 16:49:29; 137; 18E5FF74; 03; FF; FF; FF; FF; FF; FF; FF; ; 003; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 176; 18E5FF74; 04; 10; 10; FF; 23; 17; FF; 0A; ; 004; 016; 016; 255; 035; 023; 255; 010; 
2025.12.02; 16:49:29; 176; 18E2FF70; 07; FF; FF; FF; FF; FF; FF; FF; ; 007; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 191; 18FF2100; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 226; 18E2FF70; 08; 01; 17; 00; 60; 0F; 0C; 0F; ; 008; 001; 023; 000; 096; 015; 012; 015; 
2025.12.02; 16:49:29; 269; 18E5FF74; 06; FF; 00; FF; FF; FF; 00; 00; ; 006; 255; 000; 255; 255; 255; 000; 000; 
2025.12.02; 16:49:29; 289; 18E2FF70; 09; FF; FF; FF; FF; 17; FF; FF; ; 009; 255; 255; 255; 255; 023; 255; 255; 
2025.12.02; 16:49:29; 289; 18FEF100; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 310; 18E5FF74; 07; FF; 3D; 23; 3F; 00; 09; FF; ; 007; 255; 061; 035; 063; 000; 009; 255; 
2025.12.02; 16:49:29; 333; 18E2FF70; 0A; 00; FC; FF; FF; FF; FF; 00; ; 010; 000; 252; 255; 255; 255; 255; 000; 
2025.12.02; 16:49:29; 353; 18E5FF74; 08; FF; FF; FF; FF; FF; FF; FF; ; 008; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 377; 18E2FF70; 0B; 1E; 00; 00; 00; FF; FF; FF; ; 011; 030; 000; 000; 000; 255; 255; 255; 
2025.12.02; 16:49:29; 377; 18FEC1EE; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 414; 18E5FF74; 09; FF; FF; FF; FF; FF; FF; FF; ; 009; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 441; 0CE07374; 50; 0A; 32; 04; 23; FF; FF; FC; ; 080; 010; 050; 004; 035; 255; 255; 252; 
2025.12.02; 16:49:29; 480; 18E2FF70; 0D; FF; FF; FF; FF; FF; FF; FF; ; 013; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 480; 0CF00400; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 542; 0CE07074; 14; 3D; 3D; 10; 17; FF; FF; FF; ; 020; 061; 061; 016; 023; 255; 255; 255; 
2025.12.02; 16:49:29; 583; 0CE17074; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 583; 18FF6221; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 583; 18E2FF73; 01; 58; 18; 01; 8C; 00; 82; 01; ; 001; 088; 024; 001; 140; 000; 130; 001; 
2025.12.02; 16:49:29; 584; 18E2FF73; 02; 33; 00; 09; 00; 23; 00; 00; ; 002; 051; 000; 009; 000; 035; 000; 000; 
2025.12.02; 16:49:29; 632; 0CE37074; 00; 10; FF; FF; FF; FF; FF; FF; ; 000; 016; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 682; 18E2FF70; 00; 04; FF; FF; 80; 1F; 00; 00; ; 000; 004; 255; 255; 128; 031; 000; 000; 
2025.12.02; 16:49:29; 683; 18FEEE00; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 724; 18E2FF70; 01; 3D; 56; 01; 17; 01; 87; 01; ; 001; 061; 086; 001; 023; 001; 135; 001; 
2025.12.02; 16:49:29; 746; 18E2FF76; 01; FF; FF; 0F; FF; 0F; FF; 0F; ; 001; 255; 255; 015; 255; 015; 255; 015; 
2025.12.02; 16:49:29; 746; 18E2FF76; 02; FF; FF; FF; 00; 00; 00; 00; ; 002; 255; 255; 255; 000; 000; 000; 000; 
2025.12.02; 16:49:29; 746; 18E2FF76; 03; FF; FF; FF; FF; FF; FF; FF; ; 003; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 746; 18EAFF76; 01; 00; 4F; 06; FF; FF; FF; FF; ; 001; 000; 079; 006; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 772; 18E2FF70; 02; FF; 43; 01; 3A; 01; 30; 01; ; 002; 255; 067; 001; 058; 001; 048; 001; 
2025.12.02; 16:49:29; 786; 18FEF517; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 831; 18E2FF70; 03; 3D; 00; 00; 00; FF; 08; F0; ; 003; 061; 000; 000; 000; 255; 008; 240; 
2025.12.02; 16:49:29; 884; 18E2FF70; 04; 45; CE; 01; 01; 01; 00; 00; ; 004; 069; 206; 001; 001; 001; 000; 000; 
2025.12.02; 16:49:29; 932; 18E2FF70; 05; 14; 00; 00; 00; 00; 00; 00; ; 005; 020; 000; 000; 000; 000; 000; 000; 
2025.12.02; 16:49:29; 943; 18FEE674; 10; 01; 17; 00; 60; 0F; 00; 7D; ; 016; 001; 023; 000; 096; 015; 000; 125; 
2025.12.02; 16:49:29; 975; 18E2FF70; 06; FF; FF; FF; 08; 01; FF; FF; ; 006; 255; 255; 255; 008; 001; 255; 255; 
2025.12.02; 16:49:29; 975; 18EAFF70; 00; 00; FF; FF; FF; FF; FF; FF; ; 000; 000; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 990; 18FF2100; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:29; 990; 18EAFF74; 00; 00; 00; 00; 00; 00; 00; 00; ; 000; 000; 000; 000; 000; 000; 000; 000; 
2025.12.02; 16:49:30; 039; 18E2FF70; 07; FF; FF; FF; FF; FF; FF; FF; ; 007; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 039; 18E5FF74; 01; 00; 04; 00; 00; 00; 5A; 02; ; 001; 000; 004; 000; 000; 000; 090; 002; 
2025.12.02; 16:49:30; 073; 18E2FF70; 08; 01; 17; 00; 60; 0F; 10; 0F; ; 008; 001; 023; 000; 096; 015; 016; 015; 
2025.12.02; 16:49:30; 084; 18FEF100; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 084; 18E5FF74; 02; 46; 01; 00; 61; 61; C3; 01; ; 002; 070; 001; 000; 097; 097; 195; 001; 
2025.12.02; 16:49:30; 128; 18E2FF70; 09; FF; FF; FF; FF; 17; FF; FF; ; 009; 255; 255; 255; 255; 023; 255; 255; 
2025.12.02; 16:49:30; 128; 18E5FF74; 03; FF; FF; FF; FF; FF; FF; FF; ; 003; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 183; 18E5FF74; 04; 10; 10; FF; 23; 17; FF; 0A; ; 004; 016; 016; 255; 035; 023; 255; 010; 
2025.12.02; 16:49:30; 183; 18E2FF70; 0A; 00; FC; FF; FF; FF; FF; 00; ; 010; 000; 252; 255; 255; 255; 255; 000; 
2025.12.02; 16:49:30; 183; 18FEC1EE; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 231; 18E2FF70; 0B; 1E; 00; 00; 00; FF; FF; FF; ; 011; 030; 000; 000; 000; 255; 255; 255; 
2025.12.02; 16:49:30; 271; 18E5FF74; 06; FF; 00; FF; FF; FF; 00; 00; ; 006; 255; 000; 255; 255; 255; 000; 000; 
2025.12.02; 16:49:30; 293; 0CF00400; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 317; 18E5FF74; 07; FF; 3D; 23; 3F; 00; 09; FF; ; 007; 255; 061; 035; 063; 000; 009; 255; 
2025.12.02; 16:49:30; 334; 18E2FF70; 0D; FF; FF; FF; FF; FF; FF; FF; ; 013; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 355; 18E5FF74; 08; FF; FF; FF; FF; FF; FF; FF; ; 008; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 378; 18FF6221; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 392; 18E5FF74; 09; FF; FF; FF; FF; FF; FF; FF; ; 009; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 448; 0CE07374; 50; 0A; 32; 04; 23; FF; FF; FC; ; 080; 010; 050; 004; 035; 255; 255; 252; 
2025.12.02; 16:49:30; 482; 18FEEE00; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 525; 18E2FF70; 00; 04; FF; FF; 80; 1F; 00; 00; ; 000; 004; 255; 255; 128; 031; 000; 000; 
2025.12.02; 16:49:30; 539; 0CE07074; 14; 3D; 3D; 10; 17; FF; FF; FF; ; 020; 061; 061; 016; 023; 255; 255; 255; 
2025.12.02; 16:49:30; 580; 18E2FF70; 01; 3D; 56; 01; 17; 01; 87; 01; ; 001; 061; 086; 001; 023; 001; 135; 001; 
2025.12.02; 16:49:30; 581; 0CE17074; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 581; 18FEF517; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 581; 18E2FF73; 01; 58; 18; 01; 8C; 00; 82; 01; ; 001; 088; 024; 001; 140; 000; 130; 001; 
2025.12.02; 16:49:30; 581; 18E2FF73; 02; 33; 00; 09; 00; 23; 00; 00; ; 002; 051; 000; 009; 000; 035; 000; 000; 
2025.12.02; 16:49:30; 634; 0CE37074; 00; 10; FF; FF; FF; FF; FF; FF; ; 000; 016; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 634; 18E2FF70; 02; FF; 43; 01; 3A; 01; 30; 01; ; 002; 255; 067; 001; 058; 001; 048; 001; 
2025.12.02; 16:49:30; 679; 18E2FF70; 03; 3D; 00; 00; 00; FF; 08; F0; ; 003; 061; 000; 000; 000; 255; 008; 240; 
2025.12.02; 16:49:30; 727; 18E2FF70; 04; 45; CE; 01; 01; 01; 00; 00; ; 004; 069; 206; 001; 001; 001; 000; 000; 
2025.12.02; 16:49:30; 740; 18E2FF76; 01; FF; FF; 0F; FF; 0F; FF; 0F; ; 001; 255; 255; 015; 255; 015; 255; 015; 
2025.12.02; 16:49:30; 740; 18E2FF76; 02; FF; FF; FF; 00; 00; 00; 00; ; 002; 255; 255; 255; 000; 000; 000; 000; 
2025.12.02; 16:49:30; 740; 18E2FF76; 03; FF; FF; FF; FF; FF; FF; FF; ; 003; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 760; 18EAFF76; 01; 00; 4F; 06; FF; FF; FF; FF; ; 001; 000; 079; 006; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 790; 18E2FF70; 05; 14; 00; 00; 00; 00; 00; 00; ; 005; 020; 000; 000; 000; 000; 000; 000; 
2025.12.02; 16:49:30; 790; 18FF2100; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 822; 18E2FF70; 06; FF; FF; FF; 08; 01; FF; FF; ; 006; 255; 255; 255; 008; 001; 255; 255; 
2025.12.02; 16:49:30; 883; 18E2FF70; 07; FF; FF; FF; FF; FF; FF; FF; ; 007; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 883; 18FEF100; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 927; 18E2FF70; 08; 01; 17; 00; 60; 0F; 10; 0F; ; 008; 001; 023; 000; 096; 015; 016; 015; 
2025.12.02; 16:49:30; 948; 18FEE674; 14; 01; 17; 00; 60; 0F; 00; 7D; ; 020; 001; 023; 000; 096; 015; 000; 125; 
2025.12.02; 16:49:30; 974; 18E2FF70; 09; FF; FF; FF; FF; 17; FF; FF; ; 009; 255; 255; 255; 255; 023; 255; 255; 
2025.12.02; 16:49:30; 974; 18EAFF70; 00; 00; FF; FF; FF; FF; FF; FF; ; 000; 000; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 988; 18FEC1EE; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:30; 988; 18EAFF74; 00; 00; 00; 00; 00; 00; 00; 00; ; 000; 000; 000; 000; 000; 000; 000; 000; 
2025.12.02; 16:49:31; 023; 18E2FF70; 0A; 00; FC; FF; FF; FF; FF; 00; ; 010; 000; 252; 255; 255; 255; 255; 000; 
2025.12.02; 16:49:31; 043; 18E5FF74; 01; 00; 04; 00; 00; 00; 5D; 02; ; 001; 000; 004; 000; 000; 000; 093; 002; 
2025.12.02; 16:49:31; 071; 18E2FF70; 0B; 1E; 00; 00; 00; FF; FF; FF; ; 011; 030; 000; 000; 000; 255; 255; 255; 
2025.12.02; 16:49:31; 083; 0CF00400; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:31; 083; 18E5FF74; 02; 46; 01; 00; 61; 61; C3; 01; ; 002; 070; 001; 000; 097; 097; 195; 001; 
2025.12.02; 16:49:31; 135; 18E5FF74; 03; FF; FF; FF; FF; FF; FF; FF; ; 003; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:31; 177; 18E5FF74; 04; 10; 10; FF; 23; 17; FF; 0A; ; 004; 016; 016; 255; 035; 023; 255; 010; 
2025.12.02; 16:49:31; 178; 18E2FF70; 0D; FF; FF; FF; FF; FF; FF; FF; ; 013; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:31; 178; 18FF6221; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:31; 261; 18E5FF74; 06; FF; 00; FF; FF; FF; 00; 00; ; 006; 255; 000; 255; 255; 255; 000; 000; 
2025.12.02; 16:49:31; 293; 18FEEE00; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:31; 320; 18E5FF74; 07; FF; 3D; 23; 3F; 00; 09; FF; ; 007; 255; 061; 035; 063; 000; 009; 255; 
2025.12.02; 16:49:31; 354; 18E5FF74; 08; FF; FF; FF; FF; FF; FF; FF; ; 008; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:31; 383; 18E2FF70; 00; 04; FF; FF; 80; 1F; 00; 00; ; 000; 004; 255; 255; 128; 031; 000; 000; 
2025.12.02; 16:49:31; 383; 18FEF517; FF; FF; FF; FF; FF; FF; FF; FF; ; 255; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:31; 393; 18E5FF74; 09; FF; FF; FF; FF; FF; FF; FF; ; 009; 255; 255; 255; 255; 255; 255; 255; 
2025.12.02; 16:49:31; 424; 18E2FF70; 01; 3D; 56; 01; 17; 01; 87; 01; ; 001; 061; 086; 001; 023; 001; 135; 001; 
2025.12.02; 16:49:31; 445; 0CE07374; 50; 0A; 32; 04; 23; FF; FF; FC; ; 080; 010; 050; 004; 035; 255; 255; 252; 
2025.12.02; 16:49:31; 480; 18E2FF70; 02; FF; 43; 01; 3A; 01; 30; 01; ; 002; 255; 067; 001; 058; 001; 048; 001; 
2025.12.02; 16:49:31; 540; 18E2FF70; 03; 3D; 00; 00; 00; FF; 08; F0; ; 003; 061; 000; 000; 000; 255; 008; 240; 
2025.12.02; 16:49:31; 541; 0CE07074; 14; 3D; 3D; 10; 17; FF; FF; FF; ; 020; 061; 061; 016; 023; 255; 255; 255; 
2025.12.02; 16:49:31; 582; 18E2FF70; 04; 45; CE; 01; 01; 01; 00; 00; ; 004; 069; 206; 001; 001; 001; 000; 000; 
